ID,LAND,TID,SITC,INDHOLD
4649,Honduras,2018,Mineralbrændstoffer og smøremidler,0
4650,Honduras,2019,Mineralbrændstoffer og smøremidler,0
4651,Honduras,2020,Mineralbrændstoffer og smøremidler,0
4652,Honduras,2021,Mineralbrændstoffer og smøremidler,2
4653,Hongkong,2018,Mineralbrændstoffer og smøremidler,7430
4654,Hongkong,2019,Mineralbrændstoffer og smøremidler,4997
4655,Hongkong,2020,Mineralbrændstoffer og smøremidler,7281
4656,Hongkong,2021,Mineralbrændstoffer og smøremidler,15633
4657,India,2018,Mineralbrændstoffer og smøremidler,503942
4658,India,2019,Mineralbrændstoffer og smøremidler,124254
4659,India,2020,Mineralbrændstoffer og smøremidler,125492
4660,India,2021,Mineralbrændstoffer og smøremidler,151055
4661,Indonesia,2018,Mineralbrændstoffer og smøremidler,10337
4662,Indonesia,2019,Mineralbrændstoffer og smøremidler,8317
4663,Indonesia,2020,Mineralbrændstoffer og smøremidler,13375
4664,Indonesia,2021,Mineralbrændstoffer og smøremidler,17245
4665,Iraq,2018,Mineralbrændstoffer og smøremidler,1
4666,Iraq,2019,Mineralbrændstoffer og smøremidler,3
4667,Iraq,2020,Mineralbrændstoffer og smøremidler,0
4668,Iraq,2021,Mineralbrændstoffer og smøremidler,3
4669,Iran,2018,Mineralbrændstoffer og smøremidler,1
4670,Iran,2019,Mineralbrændstoffer og smøremidler,88
4671,Iran,2020,Mineralbrændstoffer og smøremidler,13
4672,Iran,2021,Mineralbrændstoffer og smøremidler,645
4673,Ireland,2018,Mineralbrændstoffer og smøremidler,863248
4674,Ireland,2019,Mineralbrændstoffer og smøremidler,902967
4675,Ireland,2020,Mineralbrændstoffer og smøremidler,602551
4676,Ireland,2021,Mineralbrændstoffer og smøremidler,550923
4677,Iceland,2018,Mineralbrændstoffer og smøremidler,16365
4678,Iceland,2019,Mineralbrændstoffer og smøremidler,14921
4679,Iceland,2020,Mineralbrændstoffer og smøremidler,21160
4680,Iceland,2021,Mineralbrændstoffer og smøremidler,20744
4681,Palestine,2018,Mineralbrændstoffer og smøremidler,58712
4682,Palestine,2019,Mineralbrændstoffer og smøremidler,58147
4683,Palestine,2020,Mineralbrændstoffer og smøremidler,58626
4684,Palestine,2021,Mineralbrændstoffer og smøremidler,63397
4685,Italy,2018,Mineralbrændstoffer og smøremidler,954399
4686,Italy,2019,Mineralbrændstoffer og smøremidler,825049
4687,Italy,2020,Mineralbrændstoffer og smøremidler,667138
4688,Italy,2021,Mineralbrændstoffer og smøremidler,976006
4689,Jamaica,2018,Mineralbrændstoffer og smøremidler,4
4690,Jamaica,2019,Mineralbrændstoffer og smøremidler,1
4691,Jamaica,2020,Mineralbrændstoffer og smøremidler,0
4692,Jamaica,2021,Mineralbrændstoffer og smøremidler,0
4693,Japan,2018,Mineralbrændstoffer og smøremidler,46902
4694,Japan,2019,Mineralbrændstoffer og smøremidler,47045
4695,Japan,2020,Mineralbrændstoffer og smøremidler,38335
4696,Japan,2021,Mineralbrændstoffer og smøremidler,48811
4697,Jordan,2018,Mineralbrændstoffer og smøremidler,40
4698,Jordan,2019,Mineralbrændstoffer og smøremidler,69
4699,Jordan,2020,Mineralbrændstoffer og smøremidler,11
4700,Jordan,2021,Mineralbrændstoffer og smøremidler,460
4701,Slovakia,2018,Mineralbrændstoffer og smøremidler,0
4702,Slovakia,2019,Mineralbrændstoffer og smøremidler,0
4703,Slovakia,2020,Mineralbrændstoffer og smøremidler,0
4704,Slovakia,2021,Mineralbrændstoffer og smøremidler,0
4705,Kazakhstan,2018,Mineralbrændstoffer og smøremidler,0
4706,Kazakhstan,2019,Mineralbrændstoffer og smøremidler,0
4707,Kazakhstan,2020,Mineralbrændstoffer og smøremidler,0
4708,Kazakhstan,2021,Mineralbrændstoffer og smøremidler,0
4709,Kazakhstan,2018,Mineralbrændstoffer og smøremidler,0
4710,Kazakhstan,2019,Mineralbrændstoffer og smøremidler,0
4711,Kazakhstan,2020,Mineralbrændstoffer og smøremidler,0
4712,Kazakhstan,2021,Mineralbrændstoffer og smøremidler,0
4713,Cape Verde,2018,Mineralbrændstoffer og smøremidler,0
4714,Cape Verde,2019,Mineralbrændstoffer og smøremidler,0
4715,Cape Verde,2020,Mineralbrændstoffer og smøremidler,0
4716,Cape Verde,2021,Mineralbrændstoffer og smøremidler,0
4717,Kasakhstan,2018,Mineralbrændstoffer og smøremidler,0
4718,Kasakhstan,2019,Mineralbrændstoffer og smøremidler,8
4719,Kasakhstan,2020,Mineralbrændstoffer og smøremidler,18
4720,Kasakhstan,2021,Mineralbrændstoffer og smøremidler,4
4721,Kenya,2018,Mineralbrændstoffer og smøremidler,99
4722,Kenya,2019,Mineralbrændstoffer og smøremidler,51
4723,Kenya,2020,Mineralbrændstoffer og smøremidler,19
4724,Kenya,2021,Mineralbrændstoffer og smøremidler,43
4725,China,2018,Mineralbrændstoffer og smøremidler,530724
4726,China,2019,Mineralbrændstoffer og smøremidler,509140
4727,China,2020,Mineralbrændstoffer og smøremidler,482463
4728,China,2021,Mineralbrændstoffer og smøremidler,632460
4729,Kyrgyzstan,2018,Mineralbrændstoffer og smøremidler,0
4730,Kyrgyzstan,2019,Mineralbrændstoffer og smøremidler,0
4731,Kyrgyzstan,2020,Mineralbrændstoffer og smøremidler,0
4732,Kyrgyzstan,2021,Mineralbrændstoffer og smøremidler,0
4733,Kosovo,2018,Mineralbrændstoffer og smøremidler,94
4734,Kosovo,2019,Mineralbrændstoffer og smøremidler,61
4735,Kosovo,2020,Mineralbrændstoffer og smøremidler,2560
4736,Kosovo,2021,Mineralbrændstoffer og smøremidler,870
4737,Croatia,2018,Mineralbrændstoffer og smøremidler,6460
4738,Croatia,2019,Mineralbrændstoffer og smøremidler,9194
4739,Croatia,2020,Mineralbrændstoffer og smøremidler,8058
4740,Croatia,2021,Mineralbrændstoffer og smøremidler,7863
4741,Kuwait,2018,Mineralbrændstoffer og smøremidler,18
4742,Kuwait,2019,Mineralbrændstoffer og smøremidler,235536
4743,Kuwait,2020,Mineralbrændstoffer og smøremidler,281721
4744,Kuwait,2021,Mineralbrændstoffer og smøremidler,213761
4745,Laos,2018,Mineralbrændstoffer og smøremidler,0
4746,Laos,2019,Mineralbrændstoffer og smøremidler,0
4747,Laos,2020,Mineralbrændstoffer og smøremidler,0
4748,Laos,2021,Mineralbrændstoffer og smøremidler,0
4749,Lesotho,2018,Mineralbrændstoffer og smøremidler,0
4750,Lesotho,2019,Mineralbrændstoffer og smøremidler,0
4751,Lesotho,2020,Mineralbrændstoffer og smøremidler,0
4752,Lesotho,2021,Mineralbrændstoffer og smøremidler,0
4753,Latvia,2018,Mineralbrændstoffer og smøremidler,27280
4754,Latvia,2019,Mineralbrændstoffer og smøremidler,26608
4755,Latvia,2020,Mineralbrændstoffer og smøremidler,25513
4756,Latvia,2021,Mineralbrændstoffer og smøremidler,36970
4757,Libanon,2018,Mineralbrændstoffer og smøremidler,443
4758,Libanon,2019,Mineralbrændstoffer og smøremidler,289
4759,Libanon,2020,Mineralbrændstoffer og smøremidler,282
4760,Libanon,2021,Mineralbrændstoffer og smøremidler,537
4761,Liberia,2018,Mineralbrændstoffer og smøremidler,0
4762,Liberia,2019,Mineralbrændstoffer og smøremidler,289000
4763,Liberia,2020,Mineralbrændstoffer og smøremidler,0
4764,Liberia,2021,Mineralbrændstoffer og smøremidler,0
4765,Libya,2018,Mineralbrændstoffer og smøremidler,282458
4766,Libya,2019,Mineralbrændstoffer og smøremidler,0
4767,Libya,2020,Mineralbrændstoffer og smøremidler,203487
4768,Libya,2021,Mineralbrændstoffer og smøremidler,1424321
4769,Liechtenstein,2018,Mineralbrændstoffer og smøremidler,82
4770,Liechtenstein,2019,Mineralbrændstoffer og smøremidler,109
4771,Liechtenstein,2020,Mineralbrændstoffer og smøremidler,79
4772,Liechtenstein,2021,Mineralbrændstoffer og smøremidler,32
4773,Lithuania,2018,Mineralbrændstoffer og smøremidler,148041
4774,Lithuania,2019,Mineralbrændstoffer og smøremidler,106865
4775,Lithuania,2020,Mineralbrændstoffer og smøremidler,45676
4776,Lithuania,2021,Mineralbrændstoffer og smøremidler,35957
4777,Luxembourg,2018,Mineralbrændstoffer og smøremidler,19448
4778,Luxembourg,2019,Mineralbrændstoffer og smøremidler,20938
4779,Luxembourg,2020,Mineralbrændstoffer og smøremidler,19332
4780,Luxembourg,2021,Mineralbrændstoffer og smøremidler,31178
4781,Macao,2018,Mineralbrændstoffer og smøremidler,0
4782,Macao,2019,Mineralbrændstoffer og smøremidler,0
4783,Macao,2020,Mineralbrændstoffer og smøremidler,0
4784,Macao,2021,Mineralbrændstoffer og smøremidler,1277
4785,Madagascar,2018,Mineralbrændstoffer og smøremidler,0
4786,Madagascar,2019,Mineralbrændstoffer og smøremidler,1
4787,Madagascar,2020,Mineralbrændstoffer og smøremidler,0
4788,Madagascar,2021,Mineralbrændstoffer og smøremidler,4
4789,Malawi,2018,Mineralbrændstoffer og smøremidler,0
4790,Malawi,2019,Mineralbrændstoffer og smøremidler,0
4791,Malawi,2020,Mineralbrændstoffer og smøremidler,0
4792,Malawi,2021,Mineralbrændstoffer og smøremidler,0
4793,Malaysia,2018,Mineralbrændstoffer og smøremidler,15491
4794,Malaysia,2019,Mineralbrændstoffer og smøremidler,20679
4795,Malaysia,2020,Mineralbrændstoffer og smøremidler,28356
4796,Malaysia,2021,Mineralbrændstoffer og smøremidler,27272
4797,Maldives,2018,Mineralbrændstoffer og smøremidler,2
4798,Maldives,2019,Mineralbrændstoffer og smøremidler,0
4799,Maldives,2020,Mineralbrændstoffer og smøremidler,0
4800,Maldives,2021,Mineralbrændstoffer og smøremidler,0
4801,Mali,2018,Mineralbrændstoffer og smøremidler,0
4802,Mali,2019,Mineralbrændstoffer og smøremidler,0
4803,Mali,2020,Mineralbrændstoffer og smøremidler,0
4804,Mali,2021,Mineralbrændstoffer og smøremidler,0
4805,Malta,2018,Mineralbrændstoffer og smøremidler,3916
4806,Malta,2019,Mineralbrændstoffer og smøremidler,8962
4807,Malta,2020,Mineralbrændstoffer og smøremidler,8722
4808,Malta,2021,Mineralbrændstoffer og smøremidler,8748
4809,Morocco,2018,Mineralbrændstoffer og smøremidler,7320
4810,Morocco,2019,Mineralbrændstoffer og smøremidler,8425
4811,Morocco,2020,Mineralbrændstoffer og smøremidler,6772
4812,Morocco,2021,Mineralbrændstoffer og smøremidler,15663
4813,Marshall Islands,2018,Mineralbrændstoffer og smøremidler,0
4814,Marshall Islands,2019,Mineralbrændstoffer og smøremidler,4
4815,Marshall Islands,2020,Mineralbrændstoffer og smøremidler,24
4816,Marshall Islands,2021,Mineralbrændstoffer og smøremidler,0
4817,Martinique,2018,Mineralbrændstoffer og smøremidler,0
4818,Martinique,2019,Mineralbrændstoffer og smøremidler,0
4819,Martinique,2020,Mineralbrændstoffer og smøremidler,0
4820,Martinique,2021,Mineralbrændstoffer og smøremidler,0
4821,Mauritania,2018,Mineralbrændstoffer og smøremidler,0
4822,Mauritania,2019,Mineralbrændstoffer og smøremidler,0
4823,Mauritania,2020,Mineralbrændstoffer og smøremidler,1
4824,Mauritania,2021,Mineralbrændstoffer og smøremidler,0
4825,Mauritius,2018,Mineralbrændstoffer og smøremidler,24
4826,Mauritius,2019,Mineralbrændstoffer og smøremidler,0
4827,Mauritius,2020,Mineralbrændstoffer og smøremidler,5378
4828,Mauritius,2021,Mineralbrændstoffer og smøremidler,32243
4829,Mayotte,2018,Mineralbrændstoffer og smøremidler,0
4830,Mayotte,2019,Mineralbrændstoffer og smøremidler,0
4831,Mayotte,2020,Mineralbrændstoffer og smøremidler,0
4832,Mayotte,2021,Mineralbrændstoffer og smøremidler,0
4833,Melilla,2018,Mineralbrændstoffer og smøremidler,0
4834,Melilla,2019,Mineralbrændstoffer og smøremidler,0
4835,Melilla,2020,Mineralbrændstoffer og smøremidler,0
4836,Melilla,2021,Mineralbrændstoffer og smøremidler,0
4837,Mexico,2018,Mineralbrændstoffer og smøremidler,11315
4838,Mexico,2019,Mineralbrændstoffer og smøremidler,7684
4839,Mexico,2020,Mineralbrændstoffer og smøremidler,6291
4840,Mexico,2021,Mineralbrændstoffer og smøremidler,6106
4841,Marshall Islands,2018,Mineralbrændstoffer og smøremidler,0
4842,Marshall Islands,2019,Mineralbrændstoffer og smøremidler,0
4843,Marshall Islands,2020,Mineralbrændstoffer og smøremidler,0
4844,Marshall Islands,2021,Mineralbrændstoffer og smøremidler,0
4845,Moldova,2018,Mineralbrændstoffer og smøremidler,276
4846,Moldova,2019,Mineralbrændstoffer og smøremidler,53
4847,Moldova,2020,Mineralbrændstoffer og smøremidler,0
4848,Moldova,2021,Mineralbrændstoffer og smøremidler,3
4849,Mongolia,2018,Mineralbrændstoffer og smøremidler,0
4850,Mongolia,2019,Mineralbrændstoffer og smøremidler,0
4851,Mongolia,2020,Mineralbrændstoffer og smøremidler,0
4852,Mongolia,2021,Mineralbrændstoffer og smøremidler,1
4853,Montenegro,2018,Mineralbrændstoffer og smøremidler,0
4854,Montenegro,2019,Mineralbrændstoffer og smøremidler,0
4855,Montenegro,2020,Mineralbrændstoffer og smøremidler,0
4856,Montenegro,2021,Mineralbrændstoffer og smøremidler,0
4857,Montenegro,2018,Mineralbrændstoffer og smøremidler,0
4858,Montenegro,2019,Mineralbrændstoffer og smøremidler,0
4859,Montenegro,2020,Mineralbrændstoffer og smøremidler,0
4860,Montenegro,2021,Mineralbrændstoffer og smøremidler,0
4861,Montserrat,2018,Mineralbrændstoffer og smøremidler,1
4862,Montserrat,2019,Mineralbrændstoffer og smøremidler,0
4863,Montserrat,2020,Mineralbrændstoffer og smøremidler,0
4864,Montserrat,2021,Mineralbrændstoffer og smøremidler,0
4865,Mozambique,2018,Mineralbrændstoffer og smøremidler,0
4866,Mozambique,2019,Mineralbrændstoffer og smøremidler,0
4867,Mozambique,2020,Mineralbrændstoffer og smøremidler,0
4868,Mozambique,2021,Mineralbrændstoffer og smøremidler,0
4869,Myanmar,2018,Mineralbrændstoffer og smøremidler,0
4870,Myanmar,2019,Mineralbrændstoffer og smøremidler,0
4871,Myanmar,2020,Mineralbrændstoffer og smøremidler,0
4872,Myanmar,2021,Mineralbrændstoffer og smøremidler,0
4873,Namibia,2018,Mineralbrændstoffer og smøremidler,0
4874,Namibia,2019,Mineralbrændstoffer og smøremidler,0
4875,Namibia,2020,Mineralbrændstoffer og smøremidler,0
4876,Namibia,2021,Mineralbrændstoffer og smøremidler,0
4877,Nauru,2018,Mineralbrændstoffer og smøremidler,0
4878,Nauru,2019,Mineralbrændstoffer og smøremidler,0
4879,Nauru,2020,Mineralbrændstoffer og smøremidler,0
4880,Nauru,2021,Mineralbrændstoffer og smøremidler,0
4881,Netherlands,2018,Mineralbrændstoffer og smøremidler,2173330
4882,Netherlands,2019,Mineralbrændstoffer og smøremidler,2869541
4883,Netherlands,2020,Mineralbrændstoffer og smøremidler,2424376
4884,Netherlands,2021,Mineralbrændstoffer og smøremidler,2383339
4885,Netherlands,2018,Mineralbrændstoffer og smøremidler,0
4886,Netherlands,2019,Mineralbrændstoffer og smøremidler,0
4887,Netherlands,2020,Mineralbrændstoffer og smøremidler,0
4888,Netherlands,2021,Mineralbrændstoffer og smøremidler,0
4889,Nepal,2018,Mineralbrændstoffer og smøremidler,46
4890,Nepal,2019,Mineralbrændstoffer og smøremidler,20
4891,Nepal,2020,Mineralbrændstoffer og smøremidler,7
4892,Nepal,2021,Mineralbrændstoffer og smøremidler,11
4893,New Zealand,2018,Mineralbrændstoffer og smøremidler,3026
4894,New Zealand,2019,Mineralbrændstoffer og smøremidler,8795
4895,New Zealand,2020,Mineralbrændstoffer og smøremidler,9255
4896,New Zealand,2021,Mineralbrændstoffer og smøremidler,7428
4897,New Zealand,2018,Mineralbrændstoffer og smøremidler,0
4898,New Zealand,2019,Mineralbrændstoffer og smøremidler,0
4899,New Zealand,2020,Mineralbrændstoffer og smøremidler,0
4900,New Zealand,2021,Mineralbrændstoffer og smøremidler,0
4901,Nicaragua,2018,Mineralbrændstoffer og smøremidler,0
4902,Nicaragua,2019,Mineralbrændstoffer og smøremidler,0
4903,Nicaragua,2020,Mineralbrændstoffer og smøremidler,183
4904,Nicaragua,2021,Mineralbrændstoffer og smøremidler,0
4905,Niger,2018,Mineralbrændstoffer og smøremidler,0
4906,Niger,2019,Mineralbrændstoffer og smøremidler,0
4907,Niger,2020,Mineralbrændstoffer og smøremidler,0
4908,Niger,2021,Mineralbrændstoffer og smøremidler,0
4909,Nigeria,2018,Mineralbrændstoffer og smøremidler,515484
4910,Nigeria,2019,Mineralbrændstoffer og smøremidler,1510598
4911,Nigeria,2020,Mineralbrændstoffer og smøremidler,1840766
4912,Nigeria,2021,Mineralbrændstoffer og smøremidler,1459312
4913,Niue,2018,Mineralbrændstoffer og smøremidler,0
4914,Niue,2019,Mineralbrændstoffer og smøremidler,0
4915,Niue,2020,Mineralbrændstoffer og smøremidler,0
4916,Niue,2021,Mineralbrændstoffer og smøremidler,0
4917,North Korea,2018,Mineralbrændstoffer og smøremidler,0
4918,North Korea,2019,Mineralbrændstoffer og smøremidler,0
4919,North Korea,2020,Mineralbrændstoffer og smøremidler,0
4920,North Korea,2021,Mineralbrændstoffer og smøremidler,0
4921,Macedonia,2018,Mineralbrændstoffer og smøremidler,384
4922,Macedonia,2019,Mineralbrændstoffer og smøremidler,41
4923,Macedonia,2020,Mineralbrændstoffer og smøremidler,0
4924,Macedonia,2021,Mineralbrændstoffer og smøremidler,0
4925,Macedonia,2018,Mineralbrændstoffer og smøremidler,0
4926,Macedonia,2019,Mineralbrændstoffer og smøremidler,0
4927,Macedonia,2020,Mineralbrændstoffer og smøremidler,0
4928,Macedonia,2021,Mineralbrændstoffer og smøremidler,0
4929,Norfolk Island,2018,Mineralbrændstoffer og smøremidler,0
4930,Norfolk Island,2019,Mineralbrændstoffer og smøremidler,0
4931,Norfolk Island,2020,Mineralbrændstoffer og smøremidler,0
4932,Norfolk Island,2021,Mineralbrændstoffer og smøremidler,0
4933,Norway,2018,Mineralbrændstoffer og smøremidler,13263039
4934,Norway,2019,Mineralbrændstoffer og smøremidler,9504497
4935,Norway,2020,Mineralbrændstoffer og smøremidler,4825847
4936,Norway,2021,Mineralbrændstoffer og smøremidler,6215933
4937,New Calendonia,2018,Mineralbrændstoffer og smøremidler,0
4938,New Calendonia,2019,Mineralbrændstoffer og smøremidler,0
4939,New Calendonia,2020,Mineralbrændstoffer og smøremidler,0
4940,New Calendonia,2021,Mineralbrændstoffer og smøremidler,0
4941,Oman,2018,Mineralbrændstoffer og smøremidler,9
4942,Oman,2019,Mineralbrændstoffer og smøremidler,353721
4943,Oman,2020,Mineralbrændstoffer og smøremidler,14836
4944,Oman,2021,Mineralbrændstoffer og smøremidler,20
4945,Pakistan,2018,Mineralbrændstoffer og smøremidler,1329
4946,Pakistan,2019,Mineralbrændstoffer og smøremidler,1121
4947,Pakistan,2020,Mineralbrændstoffer og smøremidler,1026
4948,Pakistan,2021,Mineralbrændstoffer og smøremidler,1038
4949,Palau,2018,Mineralbrændstoffer og smøremidler,0
4950,Palau,2019,Mineralbrændstoffer og smøremidler,0
4951,Palau,2020,Mineralbrændstoffer og smøremidler,0
4952,Palau,2021,Mineralbrændstoffer og smøremidler,0
4953,Panama,2018,Mineralbrændstoffer og smøremidler,2
4954,Panama,2019,Mineralbrændstoffer og smøremidler,0
4955,Panama,2020,Mineralbrændstoffer og smøremidler,12
4956,Panama,2021,Mineralbrændstoffer og smøremidler,62
4957,Panama,2018,Mineralbrændstoffer og smøremidler,0
4958,Panama,2019,Mineralbrændstoffer og smøremidler,0
4959,Panama,2020,Mineralbrændstoffer og smøremidler,0
4960,Panama,2021,Mineralbrændstoffer og smøremidler,0
4961,Papua New Guinea,2018,Mineralbrændstoffer og smøremidler,0
4962,Papua New Guinea,2019,Mineralbrændstoffer og smøremidler,0
4963,Papua New Guinea,2020,Mineralbrændstoffer og smøremidler,0
4964,Papua New Guinea,2021,Mineralbrændstoffer og smøremidler,0
